Date,EPSYLD,BOOKP,GROWTH,REVISIONS,PROFIT,LEVERAGE,DIVYLD,MOMENTUM,VOLATILITY,SIZE,LIQUIDITY,QESSIRCLEV,QESOILBETA,QESHFCROWDING,QESSHORTINTEREST,QESETFFLOW,AUTOS,BANKS,CAPITALGOODS,CHEMICALS,COMMPROFSVCS,CONSDURABLES,CONSSERVICES,DIVFINANCIALS,ENGEQUIPSERVICES,ENGEXPLOREPROD,FOODBEVTOBACCO,FOODSTAPLERETAIL,HARDWARE,HCEQUIPSERVICES,HHPPRODUCTS,INSURANCE,MEDIAENERTAIN,METALSMINING,OTHERMATERIALS,PHARMABIOTECH,REALESTATE,RETAIL,SEMISEQUIP,SOFTWARE,TELECOMM,TRANSPORTATION,UTILITIES,STYLE,SECTOR,SYSTEMATIC,RESIDUAL,TOTAL
2021-12-09,-0.0604752897708195,-0.137523974630068,0.101190919882942,0.134098130516265,0.078858265931031,-0.061891231424151,-0.0605626997846285,0.148654051726478,0.0302378005182211,0.153467466640597,0.048374916365345,-0.0414553911303459,-0.0113932761037569,0.0124647149278827,-0.0236616089983177,0.0362468562910256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2021-12-10,-0.063592463269137,-0.138588270885259,0.0997307482543845,0.128277814540887,0.0763533832800025,-0.062734134178982,-0.0565266329966695,0.147816837457305,0.0321982925042007,0.152056752366778,0.0527993360173965,-0.0427126461538503,-0.0114752987781678,0.0192202848614448,-0.0238934610268836,0.045361183654286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2021-12-11,-0.063592463269137,-0.138588270885259,0.0997307482543845,0.128277814540887,0.0763533832800025,-0.062734134178982,-0.0565266329966695,0.147816837457305,0.0321982925042007,0.152056752366778,0.0527993360173965,-0.0427126461538503,-0.0114752987781678,0.0192202848614448,-0.0238934610268836,0.045361183654286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2021-12-12,-0.063592463269137,-0.138588270885259,0.0997307482543845,0.128277814540887,0.0763533832800025,-0.062734134178982,-0.0565266329966695,0.147816837457305,0.0321982925042007,0.152056752366778,0.0527993360173965,-0.0427126461538503,-0.0114752987781678,0.0192202848614448,-0.0238934610268836,0.045361183654286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2021-12-13,-0.0617340056484235,-0.139135892763207,0.112587601020948,0.137300083782647,0.0802204483862175,-0.0615711977314315,-0.055109453673228,0.155934845021779,0.036270552272575,0.154062841481617,0.0526082465898525,-0.0426429266366737,-0.0096984088703452,0.0224839267215787,-0.0196417197162616,0.054980539387707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2021-12-14,-0.055123531817601,-0.137819666524136,0.112575273023619,0.14532228774352,0.0824627906128035,-0.0652513514258905,-0.0518658387151965,0.14479611251162,0.036298550939973,0.15235255476836,0.061282690718722,-0.0415949244796554,-0.0115361837166902,0.0248061807217557,-0.0221932216417993,0.067622055032965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2021-12-15,-0.0606647368615315,-0.142488203736067,0.107971028468303,0.143457174997,0.0829917955157995,-0.0677229225238625,-0.052549808226785,0.152769808896644,0.0398416068037687,0.153589992671466,0.0574813214288205,-0.0414889584595985,-0.0130058431553692,0.027003878514359,-0.0260697138843948,0.051719840871096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2021-12-16,-0.0618540902334995,-0.14633746995004,0.105096923327341,0.140524902302574,0.0842145425426605,-0.0675992672929315,-0.057697662180431,0.154154316456254,0.0424375929988602,0.150347763417553,0.0649065254867855,-0.041994109901185,-0.0141628470078336,0.0204009122394408,-0.0277590909197908,0.0641404252725665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2021-12-17,-0.0551843710641525,-0.144454128909154,0.102468292658447,0.141326834439381,0.086415143945107,-0.0699182545210915,-0.0595363073456755,0.156201693807854,0.0417084248851155,0.154495902055497,0.0664786096454835,-0.0441717908422627,-0.0162003864066276,0.0188652436199938,-0.0311062188550927,0.060347188919811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2021-12-18,-0.0551843710641525,-0.144454128909154,0.102468292658447,0.141326834439381,0.086415143945107,-0.0699182545210915,-0.0595363073456755,0.156201693807854,0.0417084248851155,0.154495902055497,0.0664786096454835,-0.0441717908422627,-0.0162003864066276,0.0188652436199938,-0.0311062188550927,0.060347188919811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2021-12-19,-0.0551843710641525,-0.144454128909154,0.102468292658447,0.141326834439381,0.086415143945107,-0.0699182545210915,-0.0595363073456755,0.156201693807854,0.0417084248851155,0.154495902055497,0.0664786096454835,-0.0441717908422627,-0.0162003864066276,0.0188652436199938,-0.0311062188550927,0.060347188919811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2021-12-20,-0.055618904187459,-0.144098624492276,0.103335836845585,0.135622167773584,0.0795420833617265,-0.0675514755146865,-0.0595296891893065,0.165027505956603,0.0430560435498719,0.154068509139877,0.0684291492287695,-0.0445274670705703,-0.014082333062153,0.024256134433903,-0.0344903512177001,0.1010498354345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2021-12-21,-0.0564215824635315,-0.147124954970048,0.11272618134962,0.136870507863564,0.0762277456555455,-0.0712331338445195,-0.0547899214509555,0.164388125857585,0.045525004444411,0.157989971822619,0.068439632546484,-0.0477490719171594,-0.0160806843178405,0.023167470602065,-0.0354487547540574,0.059708383694321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2021-12-22,-0.0555632006169835,-0.145138461129658,0.106609107210857,0.136918451808291,0.0783561709475485,-0.0715015753618415,-0.0603961793183705,0.157714711136385,0.045813293122913,0.154594078849925,0.0761831226858065,-0.0476685739764001,-0.0145698102276375,0.029381236642248,-0.031481968311443,0.0744248012720105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2021-12-23,-0.058016113114462,-0.143201241903768,0.109223547269835,0.130979748286138,0.0751158327438775,-0.0720465696721755,-0.0602870437439255,0.16230508652491,0.0451231698095272,0.153573283063745,0.077219900380424,-0.0471494040359659,-0.0151139947310839,0.0289264052259547,-0.026325416428177,0.072505587990982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2021-12-24,-0.058016113114462,-0.143201241903768,0.109223547269835,0.130979748286138,0.0751158327438775,-0.0720465696721755,-0.0602870437439255,0.16230508652491,0.0451231698095272,0.153573283063745,0.077219900380424,-0.0471494040359659,-0.0151139947310839,0.0289264052259547,-0.026325416428177,0.072505587990982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2021-12-25,-0.058016113114462,-0.143201241903768,0.109223547269835,0.130979748286138,0.0751158327438775,-0.0720465696721755,-0.0602870437439255,0.16230508652491,0.0451231698095272,0.153573283063745,0.077219900380424,-0.0471494040359659,-0.0151139947310839,0.0289264052259547,-0.026325416428177,0.072505587990982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2021-12-26,-0.058016113114462,-0.143201241903768,0.109223547269835,0.130979748286138,0.0751158327438775,-0.0720465696721755,-0.0602870437439255,0.16230508652491,0.0451231698095272,0.153573283063745,0.077219900380424,-0.0471494040359659,-0.0151139947310839,0.0289264052259547,-0.026325416428177,0.072505587990982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2021-12-27,-0.0597439638112685,-0.14556840814868,0.10773537890918,0.144843954694228,0.074833805452393,-0.068607959544383,-0.0583347863303895,0.161964826253587,0.0462081740082242,0.153545834015402,0.0755553987623665,-0.0442247302175015,-0.0166513708627544,0.0219006717628641,-0.0335605481731802,0.0705130931956675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2021-12-28,-0.0587538363420725,-0.145871919308645,0.107852808808137,0.153767150335445,0.075936583976771,-0.0682557025071115,-0.056673620707191,0.160538944348993,0.0456191939155031,0.15259343909479,0.0755068352464025,-0.0427931036728915,-0.0140900114992492,0.0218697879493957,-0.0343563615498932,0.070254493546436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2021-12-29,-0.0589584745274875,-0.147344523911929,0.107984690241553,0.15643016420755,0.0754469896456445,-0.0670371446177265,-0.057455375477604,0.161229779397557,0.0457542588266949,0.15259398546692,0.07485020403753,-0.0436411620655921,-0.0138183165297343,0.0216862701960027,-0.0311136549468881,0.069681868557953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2021-12-30,-0.0570407704194425,-0.143410307709237,0.108700109940164,0.160567324133492,0.0735276165885485,-0.065891298178565,-0.057510050113608,0.162421925983034,0.0464583096184121,0.153048218526042,0.0734774276712535,-0.042942396568127,-0.0134092710097036,0.023625675675641,-0.0301195500373279,0.0758994435813335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2021-12-31,-0.0585200846027515,-0.144870560446461,0.110684663842477,0.162093262860542,0.073596603174859,-0.066089161945964,-0.0538134473879955,0.159153828007277,0.0473868885545925,0.151942875143313,0.074748524290858,-0.0433821964214866,-0.0125925768692369,0.0240017133402214,-0.0299894256562949,0.0812244338737655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2022-01-01,-0.0585200846027515,-0.144870560446461,0.110684663842477,0.162093262860542,0.073596603174859,-0.066089161945964,-0.0538134473879955,0.159153828007277,0.0473868885545925,0.151942875143313,0.074748524290858,-0.0433821964214866,-0.0125925768692369,0.0240017133402214,-0.0299894256562949,0.0812244338737655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2022-01-02,-0.0585200846027515,-0.144870560446461,0.110684663842477,0.162093262860542,0.073596603174859,-0.066089161945964,-0.0538134473879955,0.159153828007277,0.0473868885545925,0.151942875143313,0.074748524290858,-0.0433821964214866,-0.0125925768692369,0.0240017133402214,-0.0299894256562949,0.0812244338737655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2022-01-03,-0.0579212915102595,-0.13138798065741,0.08911032054754,0.15819436353393,0.077377404672073,-0.072276093108224,-0.0494689862019988,0.137692957417632,0.052925931279663,0.150831228041492,0.0821246330698335,-0.043631555157065,-0.0137876369312652,0.0230166172733287,-0.0312238984606323,0.0670696197409295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2022-01-04,-0.059714872317743,-0.132085647369248,0.082061820703795,0.15517747359952,0.076650375516374,-0.078740664406418,-0.0493193372665376,0.135754754785192,0.0529577795826845,0.148581075950828,0.0857747968751195,-0.0436463417821322,-0.0136455228904085,0.0248620441386078,-0.0266811209318626,0.0854754836586855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2022-01-05,-0.059264211992968,-0.130325574696752,0.085128037268833,0.156718200804095,0.0749022313436245,-0.0782575714916555,-0.0442074289317566,0.131404919843458,0.05223697881065,0.148703814852076,0.0875820872914085,-0.0450589172763958,-0.0150489317507524,0.0296226925776543,-0.0270365183439205,0.0788486839880895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2022-01-06,-0.062119289897973,-0.127983260769275,0.0798020548445505,0.158801850360989,0.072409740673394,-0.077165959697945,-0.045547317111847,0.150916773412065,0.05203890801617,0.146953490039567,0.085786135774937,-0.0433454978723031,-0.0155204283659285,0.029498491007768,-0.0255745629568643,0.101542706177134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2022-01-07,-0.060730075237435,-0.125302768261392,0.0784328862619415,0.154336159903594,0.074620558168638,-0.079437737652276,-0.044625664860039,0.138139136531444,0.050914036905078,0.148699430266943,0.084795904722673,-0.0472945309557463,-0.0161312652139113,0.0235624074912836,-0.0306385377674769,0.0254103703067985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2022-01-08,-0.060730075237435,-0.125302768261392,0.0784328862619415,0.154336159903594,0.074620558168638,-0.079437737652276,-0.044625664860039,0.138139136531444,0.050914036905078,0.148699430266943,0.084795904722673,-0.0472945309557463,-0.0161312652139113,0.0235624074912836,-0.0306385377674769,0.0254103703067985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2022-01-09,-0.060730075237435,-0.125302768261392,0.0784328862619415,0.154336159903594,0.074620558168638,-0.079437737652276,-0.044625664860039,0.138139136531444,0.050914036905078,0.148699430266943,0.084795904722673,-0.0472945309557463,-0.0161312652139113,0.0235624074912836,-0.0306385377674769,0.0254103703067985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2022-01-10,-0.0621016256388865,-0.124636329726782,0.071759915961765,0.145360152359201,0.0719387323640465,-0.083324516761963,-0.0426796428427462,0.133979197777068,0.0510446053920255,0.148374321848868,0.0909615894572935,-0.0468661279517469,-0.017974362501804,0.024725519322928,-0.033901907428708,0.0211082192171877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2022-01-11,-0.063174074280304,-0.126706633876894,0.068135930397807,0.135685664290212,0.076165109127271,-0.0844679272048755,-0.0407250634937397,0.135036998907444,0.0497639115668773,0.14790097999025,0.08991628995478,-0.0470697502125646,-0.0194639491286038,0.0225771268404363,-0.0335918943378877,0.010894973815837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2022-01-12,-0.064006023556154,-0.125314508147907,0.071055645543178,0.134275113781423,0.0729263691026885,-0.085258567482361,-0.0388424859039509,0.13563540840341,0.0496723132938975,0.147613828238699,0.090454209973947,-0.0468085795607042,-0.0193313295231616,0.0227377283893352,-0.034004144670515,0.0006842897745576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2022-01-13,-0.066379244517924,-0.125067512854201,0.0647433859239835,0.122529940214931,0.07223153512802,-0.085898482888691,-0.0391754035048294,0.13278187199467,0.05059716640541,0.147483725312044,0.0913149002077845,-0.047191556187543,-0.0201238294680031,0.0214432357681976,-0.0367438165245364,-0.0057322758299469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2022-01-14,-0.0707755398642195,-0.120215307894989,0.0628916818678825,0.105823864347644,0.060486729293159,-0.086251409611379,-0.0379032950120024,0.145128378791381,0.0497841902609657,0.147912562777899,0.0903803475801965,-0.0470069662174553,-0.0199817563043004,0.022169260192982,-0.03708776686352,-0.010835328317945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2022-01-15,-0.0707755398642195,-0.120215307894989,0.0628916818678825,0.105823864347644,0.060486729293159,-0.086251409611379,-0.0379032950120024,0.145128378791381,0.0497841902609657,0.147912562777899,0.0903803475801965,-0.0470069662174553,-0.0199817563043004,0.022169260192982,-0.03708776686352,-0.010835328317945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2022-01-16,-0.0707755398642195,-0.120215307894989,0.0628916818678825,0.105823864347644,0.060486729293159,-0.086251409611379,-0.0379032950120024,0.145128378791381,0.0497841902609657,0.147912562777899,0.0903803475801965,-0.0470069662174553,-0.0199817563043004,0.022169260192982,-0.03708776686352,-0.010835328317945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2022-01-17,-0.0707755398642195,-0.120215307894989,0.0628916818678825,0.105823864347644,0.060486729293159,-0.086251409611379,-0.0379032950120024,0.145128378791381,0.0497841902609657,0.147912562777899,0.0903803475801965,-0.0470069662174553,-0.0199817563043004,0.022169260192982,-0.03708776686352,-0.010835328317945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2022-01-18,-0.0663442557286415,-0.1234674818391,0.0611545962074315,0.105126483990892,0.0617037269255495,-0.084954085103566,-0.035989327391569,0.139564601496495,0.0481319780029107,0.146877947582127,0.099135007276735,-0.0473761371986305,-0.0215130799330236,0.0198139255830067,-0.0406787060981298,-0.013824867555115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2022-01-19,-0.0671910366125265,-0.118775072873175,0.0583381856721655,0.0924866494717975,0.056934255157225,-0.0846252431600215,-0.0384174704311513,0.141300775434886,0.0490222143387962,0.146476592613376,0.099386583358658,-0.0475379604323544,-0.0217345253742243,0.0181731660177629,-0.0416621490891519,-0.0042754456701029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2022-01-20,-0.0616057031903785,-0.1213761506111,0.057708008837784,0.100305111553372,0.067635402487347,-0.0857835897307575,-0.0373484045788572,0.139467735982809,0.0494766292427089,0.146223107444691,0.101797112657797,-0.0488413112008195,-0.0227408811045977,0.0176480202009441,-0.0401805087971354,-0.0203960253561287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2022-01-21,-0.0596850921470435,-0.125429648709889,0.0485528257708271,0.117045206786643,0.0699191920407645,-0.081811599661518,-0.0373310106041683,0.131543085281562,0.0499562873649174,0.145186269307069,0.102418495366867,-0.053987087835906,-0.023693725474106,0.0166531445219145,-0.0393088282457127,-0.0118956604393889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2022-01-22,-0.0596850921470435,-0.125429648709889,0.0485528257708271,0.117045206786643,0.0699191920407645,-0.081811599661518,-0.0373310106041683,0.131543085281562,0.0499562873649174,0.145186269307069,0.102418495366867,-0.053987087835906,-0.023693725474106,0.0166531445219145,-0.0393088282457127,-0.0118956604393889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2022-01-23,-0.0596850921470435,-0.125429648709889,0.0485528257708271,0.117045206786643,0.0699191920407645,-0.081811599661518,-0.0373310106041683,0.131543085281562,0.0499562873649174,0.145186269307069,0.102418495366867,-0.053987087835906,-0.023693725474106,0.0166531445219145,-0.0393088282457127,-0.0118956604393889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2022-01-24,-0.0590507181513885,-0.121587014332809,0.047181399520566,0.13786301385033,0.0690294862548345,-0.07836527492669,-0.0387673925850257,0.130829452102938,0.0476234321505895,0.148234291485639,0.101090201767791,-0.0534617396283665,-0.0254896689626278,0.0157765993103402,-0.035303004183592,-0.0178670633147283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2022-01-25,-0.0578877669386575,-0.121954374797789,0.0424597085132766,0.131099083571003,0.0723217478142625,-0.0777951925104245,-0.0357739893861157,0.128132444783092,0.046841231540937,0.147014609124323,0.103584595369037,-0.0538715718201025,-0.0255504127792377,0.0129008534541194,-0.0321146373799428,-0.021674348244141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2022-01-26,-0.059299834085217,-0.124529402372065,0.0426189484596088,0.123903199335926,0.072873260413135,-0.077045325180011,-0.0370507225866811,0.128806656631189,0.0457700151144766,0.146628959378139,0.101739750935512,-0.05384168108617,-0.0262511041803601,0.0103959528706417,-0.0292556571086644,-0.0208493449002474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2022-01-27,-0.056796027286272,-0.126844210763075,0.0488843706808087,0.116148468078863,0.07533871821192,-0.0746148725613135,-0.0362464922664087,0.124787235910327,0.0425994509289664,0.146713489155438,0.105478394534603,-0.054623953953176,-0.025822633559766,0.003743466129766,-0.0198826923103884,-0.0365549946275994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2022-01-28,-0.0596979282246325,-0.124265615903494,0.051801978546456,0.121143442536185,0.073165539490372,-0.0755723759047695,-0.0336082797756977,0.127265435764592,0.0442904349659865,0.147131895802662,0.108721086689979,-0.05645333797839,-0.0254639656834235,0.0108529389322802,-0.0243567127518038,-0.0285548782821173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2022-01-29,-0.0596979282246325,-0.124265615903494,0.051801978546456,0.121143442536185,0.073165539490372,-0.0755723759047695,-0.0336082797756977,0.127265435764592,0.0442904349659865,0.147131895802662,0.108721086689979,-0.05645333797839,-0.0254639656834235,0.0108529389322802,-0.0243567127518038,-0.0285548782821173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2022-01-30,-0.0596979282246325,-0.124265615903494,0.051801978546456,0.121143442536185,0.073165539490372,-0.0755723759047695,-0.0336082797756977,0.127265435764592,0.0442904349659865,0.147131895802662,0.108721086689979,-0.05645333797839,-0.0254639656834235,0.0108529389322802,-0.0243567127518038,-0.0285548782821173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2022-01-31,-0.052621848748397,-0.128848611628611,0.0626510762798085,0.170149039356254,0.0801875758863155,-0.0785246576951215,-0.0350049399653761,0.122479887516816,0.0443603168525693,0.149731452440128,0.115911230832603,-0.0567264512134725,-0.0230575237047517,0.0077470198435204,-0.0274504637270924,-0.027708925116504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2022-02-01,-0.055403405316017,-0.128211792349632,0.055633127387679,0.164236592934781,0.0797844947998015,-0.0775360735232275,-0.0346716221362533,0.123982661963992,0.0433973461553995,0.14968615081712,0.114325747169051,-0.0578186522169815,-0.0235514436794102,0.0098174919884603,-0.0287127029063435,-0.0386368576740183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2022-02-02,-0.0576130880154125,-0.12984567506576,0.0530438780482965,0.195241177071598,0.0779249282730885,-0.0797493987627065,-0.0342683049472581,0.125696219994346,0.0459066971597061,0.150195571653892,0.113746192991108,-0.0582156452115645,-0.022820633652065,0.0124440784393956,-0.0311536041883631,-0.0344212061348676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2022-02-03,-0.058910293322937,-0.129844835691998,0.0498390280224791,0.201895344559204,0.0766534270495945,-0.079968906515295,-0.0309543369346427,0.123576175591575,0.0441997352425756,0.149602562452135,0.112821222671261,-0.0556677784148165,-0.0221628247788286,0.0171221738333242,-0.0326568517080451,-0.057125342728779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2022-02-04,-0.06115600672957,-0.127976372112133,0.049728918302689,0.22125265467427,0.078078879811728,-0.0739844488335125,-0.0318050529414904,0.124035177418113,0.0466958003859598,0.14916802903347,0.112951252193156,-0.0502832003551605,-0.0212542479940683,0.0171923755114663,-0.028909010540817,-0.032457167403201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2022-02-05,-0.06115600672957,-0.127976372112133,0.049728918302689,0.22125265467427,0.078078879811728,-0.0739844488335125,-0.0318050529414904,0.124035177418113,0.0466958003859598,0.14916802903347,0.112951252193156,-0.0502832003551605,-0.0212542479940683,0.0171923755114663,-0.028909010540817,-0.032457167403201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2022-02-06,-0.06115600672957,-0.127976372112133,0.049728918302689,0.22125265467427,0.078078879811728,-0.0739844488335125,-0.0318050529414904,0.124035177418113,0.0466958003859598,0.14916802903347,0.112951252193156,-0.0502832003551605,-0.0212542479940683,0.0171923755114663,-0.028909010540817,-0.032457167403201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2022-02-07,-0.069460009660009,-0.122536842546292,0.0321505390942162,0.195683501460649,0.060601462643903,-0.070057448796261,-0.0445321298185862,0.13018980823153,0.0459021383429644,0.146821451720453,0.110310225884155,-0.050789080982318,-0.0236407778402326,0.0171090327938189,-0.0267080797114703,-0.0304869562801328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
2022-02-08,-0.0676664960373475,-0.118895195070748,0.0442689542069494,0.194293560010878,0.0653129141442005,-0.073398349961626,-0.0393861614127197,0.128433047621666,0.044180935283535,0.148921635622202,0.107036507647799,-0.051872619021984,-0.021112032933376,0.0189725336182438,-0.0236585671113128,-0.0434509417059429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,1,1,1,1,1
